78;63; 
92;62; 
78;75; 
2;29; 
33;15; 
17;64; 
8;56; 
98;42; 
20;57; 
36;75; 
4;91; 
19;78; 
66;43; 
79;88; 
32;41; 
62;10; 
64;6; 
2;81; 
24;63; 
79;48; 
21;35; 
50;78; 
62;49; 
58;65; 
46;55; 
12;99; 
44;51; 
74;36; 
53;79; 
83;16; 
14;94; 
10;3; 
98;54; 
67;84; 
78;58; 
83;38; 
63;80; 
72;84; 
11;91; 
36;63; 
81;96; 
23;33; 
55;40; 
876;83; 
23;36; 
51;61; 
19;40; 
9;7; 
89;92; 
13;21; 
74;27; 
75;87; 
46;6; 
48;18; 
87;2; 
16;65; 
15;78; 
46;9; 
41;8; 
94;36; 
16;35; 
90;4; 
73;10; 
77;60; 
8;5; 
76;33; 
16;48; 
44;95; 
68;40; 
79;87; 
15;86; 
80;72; 
64;81; 
60;25; 
30;68; 
70;68; 
64;79; 
29;38; 
573;48; 
32;34; 
95;1; 
28;79; 
5;19; 
69;52; 
56;91; 
49;13; 
73;60; 
24;69; 
47;78; 
5;31; 
100;98; 
19;100; 
29;25; 
93;32; 
64;57; 
52;80; 
92;50; 
45;18; 
91;48; 
51;32; 
92;1; 
22;14; 
39;88; 
69;17; 
16;36; 
75;52; 
930;3; 
40;82; 
7;94; 
64;28; 
19;43; 
87;64; 
80;19; 
63;64; 
6;97; 
53;68; 
9;53; 
32;2; 
95;65; 
75;28; 
89;75; 
80;61; 
2;22; 
16;39; 
8;45; 
57;64; 
30;25; 
164;11; 
355;52; 
97;52; 
29;70; 
36;22; 
30;3; 
38;46; 
62;72; 
70;13; 
93;43; 
14;67; 
95;51; 
69;27; 
97;11; 
67;44; 
14;44; 
70;23; 
95;50; 
79;5; 
53;57; 
30;58; 
95;10; 
13;52; 
97;42; 
80;38; 
90;88; 
40;24; 
24;14; 
86;76; 
11;52; 
57;44; 
23;89; 
59;97; 
35;71; 
62;17; 
6;28; 
42;85; 
42;66; 
92;63; 
9;20; 
87;83; 
96;38; 
86;7; 
59;6; 
59;47; 
37;91; 
19;76; 
11;87; 
95;14; 
29;44; 
79;100; 
18;47; 
48;55; 
83;61; 
74;82; 
50;37; 
13;91; 
36;41; 
70;64; 
58;69; 
2;43; 
29;10; 
17;25; 
27;78; 
16;53; 
36;34; 
21;18; 
55;97; 
80;53; 
12;39; 
91;93; 
47;12; 
91;34; 
84;48; 
80;12; 
65;23; 
66;11; 
87;47; 
80;52; 
84;14; 
50;89; 
6;50; 
81;26; 
61;88; 
1;77; 
95;94; 
11;91; 
83;94; 
23;1; 
12;16; 
66;42; 
28;57; 
23;11; 
47;74; 
52;24; 
5;25; 
22;34; 
24;24; 
42;83; 
91;77; 
14;26; 
26;71; 
28;30; 
19;76; 
495;78; 
4;85; 
57;36; 
96;46; 
37;60; 
31;48; 
65;88; 
39;44; 
53;64; 
1;66; 
66;12; 
22;90; 
65;58; 
13;28; 
6;82; 
73;88; 
73;44; 
39;88; 
14;26; 
62;4; 
61;32; 
11;6; 
93;41; 
66;70; 
13;46; 
4;39; 
86;53; 
21;33; 
20;59; 
15;98; 
86;96; 
77;15; 
274;5; 
45;15; 
62;55; 
55;27; 
9;91; 
96;57; 
85;45; 
30;81; 
95;78; 
62;88; 
26;67; 
61;92; 
26;100; 
36;77; 
84;30; 
41;25; 
65;5; 
31;19; 
53;55; 
58;46; 
93;22; 
72;58; 
62;64; 
90;54; 
99;91; 
13;3; 
80;65; 
87;58; 
61;48; 
92;72; 
52;62; 
36;87; 
38;52; 
2;9; 
73;99; 
87;42; 
14;71; 
97;87; 
39;81; 
90;15; 
57;17; 
72;85; 
65;91; 
44;21; 
70;39; 
2;53; 
50;55; 
30;64; 
10;79; 
35;79; 
47;37; 
65;24; 
90;69; 
31;27; 
51;48; 
94;33; 
55;88; 
88;16; 
20;20; 
19;66; 
93;29; 
50;57; 
52;24; 
48;63; 
24;62; 
30;69; 
64;55; 
88;14; 
14;22; 
61;100; 
19;49; 
24;15; 
87;52; 
20;86; 
27;96; 
13;1; 
21;91; 
20;95; 
64;73; 
39;100; 
43;2; 
529;81; 
7;26; 
42;58; 
53;99; 
98;71; 
44;89; 
69;79; 
6;40; 
32;92; 
67;62; 
33;71; 
78;81; 
47;69; 
85;50; 
46;30; 
82;51; 
45;10; 
6;74; 
51;1; 
32;94; 
916;40; 
54;52; 
69;73; 
21;63; 
42;92; 
71;10; 
28;92; 
98;20; 
87;19; 
63;58; 
33;55; 
42;20; 
85;75; 
88;69; 
37;48; 
87;83; 
93;4; 
45;28; 
48;52; 
90;85; 
41;6; 
60;47; 
46;4; 
40;44; 
38;34; 
27;13; 
29;26; 
63;81; 
63;73; 
72;58; 
79;67; 
30;66; 
88;48; 
74;64; 
25;3; 
10;99; 
89;49; 
56;18; 
3;23; 
50;35; 
87;25; 
61;35; 
78;20; 
62;30; 
68;53; 
99;79; 
14;52; 
84;9; 
9;88; 
29;80; 
19;5; 
80;42; 
87;27; 
6;69; 
48;90; 
13;93; 
12;84; 
24;71; 
62;95; 
87;9; 
13;87; 
45;49; 
62;86; 
40;61; 
82;70; 
38;57; 
19;22; 
78;19; 
64;94; 
3;15; 
9;74; 
86;17; 
8;83; 
38;46; 
9;69; 
51;92; 
66;37; 
95;96; 
50;90; 
13;5; 
57;40; 
92;23; 
53;91; 
6;2; 
18;48; 
6;50; 
59;76; 
47;45; 
85;37; 
32;91; 
25;32; 
85;40; 
10;96; 
13;5; 
18;27; 
39;24; 
45;65; 
66;73; 
18;58; 
59;86; 
18;79; 
80;48; 
2;52; 
14;56; 
82;63; 
73;65; 
5;9; 
4;36; 
26;41; 
39;37; 
89;64; 
45;4; 
12;74; 
52;50; 
9;48; 
58;5; 
30;60; 
31;77; 
40;98; 
55;77; 
12;21; 
31;57; 
7;46; 
25;27; 
23;4; 
39;96; 
8;58; 
33;7; 
51;66; 
18;33; 
72;6; 
68;99; 
1;38; 
53;92; 
72;14; 
44;52; 
81;97; 
5;53; 
37;93; 
28;77; 
93;79; 
60;5; 
67;58; 
64;51; 
54;82; 
68;20; 
80;93; 
90;29; 
7;85; 
75;73; 
54;70; 
33;11; 
57;28; 
7;82; 
24;48; 
37;52; 
17;42; 
74;1; 
14;72; 
64;47; 
2;94; 
68;84; 
24;17; 
26;84; 
77;17; 
46;6; 
17;92; 
93;48; 
89;80; 
79;1; 
24;86; 
29;51; 
54;24; 
21;37; 
52;39; 
68;54; 
14;91; 
84;46; 
53;32; 
48;73; 
10;28; 
70;15; 
31;87; 
94;97; 
18;2; 
16;2; 
50;70; 
71;35; 
50;65; 
4;12; 
4;38; 
21;78; 
24;44; 
21;16; 
99;92; 
23;67; 
68;20; 
8;64; 
13;100; 
98;49; 
8;33; 
86;13; 
35;4; 
77;35; 
23;96; 
48;13; 
4;86; 
82;36; 
20;72; 
93;94; 
71;29; 
57;93; 
70;76; 
32;41; 
56;93; 
4;1; 
59;29; 
2;52; 
49;5; 
13;32; 
70;97; 
80;97; 
67;73; 
86;9; 
75;51; 
51;54; 
89;1; 
26;4; 
12;47; 
74;92; 
67;99; 
47;59; 
21;22; 
68;26; 
15;32; 
72;21; 
100;48; 
71;96; 
15;66; 
70;35; 
75;11; 
27;43; 
90;68; 
39;30; 
75;47; 
78;44; 
47;76; 
2;26; 
80;21; 
5;11; 
48;74; 
32;43; 
37;44; 
23;54; 
3;17; 
22;3; 
73;60; 
30;58; 
76;67; 
11;75; 
63;9; 
52;100; 
39;23; 
13;83; 
10;24; 
54;32; 
20;87; 
84;18; 
48;66; 
41;58; 
59;21; 
34;76; 
100;82; 
26;34; 
65;75; 
80;54; 
79;45; 
93;26; 
61;50; 
26;80; 
39;36; 
100;12; 
82;6; 
75;48; 
143;50; 
16;63; 
16;17; 
19;63; 
82;81; 
43;76; 
61;19; 
61;13; 
48;55; 
38;76; 
52;85; 
24;28; 
65;68; 
94;55; 
25;63; 
74;54; 
92;65; 
19;63; 
46;2; 
41;34; 
2;44; 
69;30; 
6;59; 
89;35; 
57;27; 
3;82; 
6;80; 
19;11; 
69;41; 
70;30; 
89;58; 
36;17; 
20;57; 
7;29; 
91;95; 
49;32; 
90;38; 
44;61; 
78;69; 
14;58; 
94;65; 
23;60; 
94;69; 
28;94; 
81;78; 
68;76; 
38;41; 
4;96; 
36;77; 
34;2; 
35;35; 
40;98; 
10;73; 
50;48; 
19;39; 
85;72; 
6;82; 
57;45; 
52;66; 
82;12; 
6;35; 
38;88; 
88;47; 
79;87; 
20;73; 
6;66; 
68;70; 
23;17; 
26;77; 
96;28; 
39;72; 
4;32; 
44;85; 
22;28; 
29;95; 
95;45; 
36;47; 
89;9; 
89;12; 
80;61; 
91;94; 
4;65; 
19;11; 
36;49; 
57;84; 
11;62; 
19;64; 
13;19; 
4;31; 
90;62; 
30;38; 
4;51; 
44;58; 
25;95; 
93;94; 
6;59; 
59;28; 
36;14; 
81;38; 
71;5; 
6;20; 
72;26; 
44;80; 
30;7; 
86;58; 
42;85; 
3;72; 
1;72; 
79;40; 
83;85; 
59;85; 
97;47; 
41;41; 
22;32; 
41;18; 
39;50; 
56;29; 
85;52; 
14;80; 
13;59; 
54;93; 
1;98; 
64;39; 
12;29; 
